seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
k141_135483||full	0.740	0.227	0.740	dsDNAphage	1128	0	33.300	0.000
k141_67229||full	0.593	0.707	0.707	ssDNA	1526	0	50.000	0.000
k141_55684||full	0.600	0.107	0.600	dsDNAphage	1264	0	33.300	0.000
k141_10167||full	0.780	0.813	0.813	ssDNA	1132	0	100.000	0.000
k141_169366||full	0.440	0.953	0.953	ssDNA	1612	0	50.000	0.000
k141_158044||full	0.707	0.927	0.927	ssDNA	2723	0	50.000	0.000
k141_10199||full	0.487	0.953	0.953	ssDNA	1537	0	33.300	0.000
k141_44636||full	0.940	0.720	0.940	dsDNAphage	2592	1	20.000	0.000
k141_21903||full	0.607	0.080	0.607	dsDNAphage	2194	0	50.000	25.000
k141_180752||full	0.607	0.040	0.607	dsDNAphage	1419	0	66.700	33.300
k141_101531||full	0.887	0.960	0.960	ssDNA	2041	0	75.000	0.000
k141_67312||full	0.973	1.000	1.000	ssDNA	930	0	100.000	0.000
k141_158092||full	0.173	0.747	0.747	ssDNA	1723	0	50.000	0.000
k141_78553||full	0.800	0.120	0.800	dsDNAphage	1831	0	50.000	0.000
k141_21974||full	0.893	0.640	0.893	dsDNAphage	1486	1	66.700	0.000
k141_101589||full	0.573	0.053	0.573	dsDNAphage	1964	0	25.000	0.000
k141_146696||full	0.687	0.153	0.687	dsDNAphage	1470	0	33.300	0.000
k141_55839||full	0.567	0.947	0.947	ssDNA	893	0	33.300	0.000
k141_146708||full	0.900	0.907	0.907	ssDNA	1068	0	100.000	0.000
k141_78605||full	0.767	0.220	0.767	dsDNAphage	2161	0	33.300	0.000
k141_44754||full	0.413	0.960	0.960	ssDNA	1305	0	33.300	0.000
k141_135659||full	0.620	0.920	0.920	ssDNA	997	0	50.000	0.000
k141_67389||full	0.580	0.947	0.947	ssDNA	1083	0	33.300	0.000
k141_78617||full	0.507	0.713	0.713	ssDNA	1170	0	33.300	0.000
k141_90325||full	0.667	0.013	0.667	dsDNAphage	4202	0	28.600	14.300
k141_158162||full	0.813	0.733	0.813	dsDNAphage	1611	1	50.000	0.000
k141_22025||full	0.627	0.393	0.627	dsDNAphage	2527	0	20.000	0.000
k141_124305||full	0.707	0.027	0.707	dsDNAphage	4624	0	30.000	10.000
k141_67412||full	0.607	0.360	0.607	dsDNAphage	987	0	50.000	0.000
k141_113040||full	0.680	0.960	0.960	ssDNA	1026	0	50.000	0.000
k141_169543||full	0.580	0.053	0.580	dsDNAphage	2734	0	33.300	0.000
k141_113042||full	0.920	1.000	1.000	ssDNA	996	0	50.000	0.000
k141_22064||full	0.700	1.000	1.000	ssDNA	919	0	50.000	0.000
k141_33220||full	0.720	0.947	0.947	ssDNA	1175	0	66.700	0.000
k141_78674||full	0.907	0.387	0.907	dsDNAphage	2894	0	100.000	0.000
k141_124352||full	0.847	0.627	0.847	dsDNAphage	3193	0	42.900	0.000
k141_135754||full	0.253	0.953	0.953	ssDNA	1178	0	33.300	0.000
k141_158233||full	0.787	0.280	0.787	dsDNAphage	1537	0	33.300	0.000
k141_55958||full	0.920	0.140	0.920	dsDNAphage	3564	0	25.000	0.000
k141_78715||full	0.453	0.940	0.940	ssDNA	1353	0	50.000	0.000
k141_124391||full	0.507	0.040	0.507	dsDNAphage	2293	0	20.000	0.000
k141_78729||full	0.947	1.000	1.000	ssDNA	1988	0	60.000	0.000
k141_22136||full	0.967	0.980	0.980	ssDNA	2401	0	60.000	0.000
k141_135824||full	0.807	0.967	0.967	ssDNA	1316	0	66.700	0.000
k141_67525||full	0.640	0.393	0.640	dsDNAphage	1383	0	100.000	0.000
k141_44875||full	0.787	0.860	0.860	ssDNA	1072	0	100.000	0.000
k141_33334||full	0.900	0.160	0.900	dsDNAphage	2154	0	33.300	16.700
k141_124447||full	0.967	0.280	0.967	dsDNAphage	1555	2	75.000	25.000
k141_78777||full	0.907	0.473	0.907	dsDNAphage	2195	0	100.000	0.000
k141_169670||full	0.907	0.407	0.907	dsDNAphage	2357	0	100.000	0.000
k141_67572||full	0.520	0.060	0.520	dsDNAphage	1644	0	66.700	33.300
k141_181040||full	0.200	0.540	0.540	ssDNA	2764	0	33.300	0.000
k141_22252||full	0.767	0.900	0.900	ssDNA	1920	0	33.300	0.000
k141_22257||full	0.753	0.960	0.960	ssDNA	1106	0	50.000	0.000
k141_33414||full	0.847	0.560	0.847	dsDNAphage	1927	0	33.300	0.000
k141_101911||full	0.940	0.487	0.940	dsDNAphage	1459	0	66.700	0.000
k141_67665||full	0.553	0.053	0.553	dsDNAphage	1600	0	25.000	0.000
k141_169768||full	0.753	0.867	0.867	ssDNA	2108	0	25.000	0.000
k141_101935||full	0.607	0.287	0.607	dsDNAphage	1357	0	33.300	0.000
k141_45019||full	0.907	0.993	0.993	ssDNA	1760	0	66.700	0.000
k141_181131||full	0.527	0.100	0.527	dsDNAphage	1076	0	66.700	33.300
k141_101954||full	0.940	0.333	0.940	dsDNAphage	753	0	100.000	0.000
k141_78946||full	0.987	1.000	1.000	ssDNA	1287	0	100.000	0.000
k141_181163||full	0.933	0.987	0.987	ssDNA	1111	0	33.300	0.000
k141_158490||full	0.853	0.893	0.893	ssDNA	892	0	33.300	0.000
k141_147123||full	0.493	0.907	0.907	ssDNA	977	0	50.000	0.000
k141_78985||full	0.700	0.187	0.700	dsDNAphage	1328	0	33.300	0.000
k141_102026||full	0.613	0.987	0.987	ssDNA	656	0	50.000	0.000
k141_181211||full	0.673	0.967	0.967	ssDNA	1841	0	66.700	0.000
k141_33558||full	0.987	0.980	0.987	dsDNAphage	1034	2	100.000	0.000
k141_113390||full	0.527	0.120	0.527	dsDNAphage	1529	0	50.000	0.000
k141_79030||full	0.733	0.607	0.733	dsDNAphage	2764	0	33.300	0.000
k141_10635||full	0.753	0.073	0.753	dsDNAphage	1610	0	33.300	0.000
k141_136108||full	0.700	0.480	0.700	dsDNAphage	1576	0	66.700	0.000
k141_147194||full	0.567	0.927	0.927	ssDNA	1127	0	33.300	0.000
k141_102084||full	1.000	0.433	1.000	dsDNAphage	3000	2	50.000	0.000
k141_147215||full	0.547	0.547	0.547	dsDNAphage	991	0	25.000	0.000
k141_10668||full	0.913	0.987	0.987	ssDNA	2128	0	60.000	0.000
k141_90702||full	0.280	0.847	0.847	ssDNA	1235	0	50.000	0.000
k141_56332||full	0.907	0.993	0.993	ssDNA	1014	0	50.000	0.000
k141_147235||full	0.973	1.000	1.000	ssDNA	1364	0	100.000	0.000
k141_79092||full	0.967	0.280	0.967	dsDNAphage	1749	0	25.000	0.000
k141_10692||full	0.467	0.827	0.827	ssDNA	1503	0	50.000	0.000
k141_67858||full	0.580	0.973	0.973	ssDNA	2219	0	66.700	0.000
k141_56366||full	0.707	0.827	0.827	ssDNA	1099	0	50.000	0.000
k141_169982||full	0.553	0.933	0.933	ssDNA	1502	0	33.300	0.000
k141_181303||full	0.920	0.020	0.920	dsDNAphage	6934	3	37.500	12.500
k141_67891||full	0.613	0.520	0.613	dsDNAphage	2002	0	50.000	0.000
k141_158695||full	0.533	0.287	0.533	dsDNAphage	1285	0	33.300	0.000
k141_67937||full	0.767	1.000	1.000	ssDNA	1006	0	33.300	0.000
k141_67943||full	0.220	0.767	0.767	ssDNA	1751	0	33.300	0.000
k141_147318||full	0.513	0.893	0.893	ssDNA	1472	0	50.000	0.000
k141_147351||full	0.433	0.967	0.967	ssDNA	1318	0	33.300	0.000
k141_33773||full	0.660	0.953	0.953	ssDNA	1104	0	100.000	0.000
k141_147357||full	0.553	0.307	0.553	dsDNAphage	1012	0	50.000	0.000
k141_45353||full	0.753	0.967	0.967	ssDNA	1121	0	50.000	0.000
k141_33818||full	0.700	0.167	0.700	dsDNAphage	1270	0	33.300	0.000
k141_56507||full	0.647	0.640	0.647	dsDNAphage	2097	0	20.000	0.000
k141_170125||full	1.000	1.000	1.000	dsDNAphage	1711	2	100.000	0.000
k141_10952||full	0.880	0.007	0.880	dsDNAphage	21765	3	32.400	29.400
k141_33931||full	0.813	0.980	0.980	ssDNA	1442	0	33.300	0.000
k141_56607||full	0.867	0.287	0.867	dsDNAphage	3900	0	28.600	0.000
k141_11018||full	0.520	0.527	0.527	ssDNA	1961	0	50.000	0.000
k141_11026||full	0.433	1.000	1.000	ssDNA	1019	0	50.000	0.000
k141_11160||full	0.353	0.853	0.853	ssDNA	1029	0	50.000	0.000
k141_11229||full	0.613	0.487	0.613	dsDNAphage	914	0	33.300	0.000
k141_11234||full	0.367	0.987	0.987	ssDNA	1048	0	50.000	0.000
k141_11289||full	0.953	0.967	0.967	ssDNA	1228	0	75.000	0.000
k141_102896||0_partial	0.953	0.993	0.993	ssDNA	1580	1	50.000	25.000
k141_115777||0_partial	0.900	0.000	0.900	dsDNAphage	18878	3	23.300	13.300
k141_47894||0_partial	0.947	0.007	0.947	dsDNAphage	19767	1	34.500	10.300
k141_147615||lt2gene	nan	nan	nan	dsDNAphage	1017	1	50.000	0.000
k141_147637||lt2gene	nan	nan	nan	dsDNAphage	1250	1	100.000	0.000
k141_136392||lt2gene	nan	nan	nan	dsDNAphage	1368	1	50.000	0.000
k141_170486||lt2gene	nan	nan	nan	dsDNAphage	1081	1	50.000	0.000
k141_79904||lt2gene	nan	nan	nan	dsDNAphage	1363	1	100.000	0.000
k141_34530||lt2gene	nan	nan	nan	dsDNAphage	1835	1	100.000	0.000
k141_91310||lt2gene	nan	nan	nan	dsDNAphage	1617	1	50.000	0.000
k141_159433||lt2gene	nan	nan	nan	dsDNAphage	1441	1	100.000	0.000
k141_159464||lt2gene	nan	nan	nan	dsDNAphage	1554	1	100.000	0.000
k141_114502||lt2gene	nan	nan	nan	dsDNAphage	1155	1	50.000	0.000
k141_160029||lt2gene	nan	nan	nan	dsDNAphage	1294	1	50.000	0.000
k141_126187||lt2gene	nan	nan	nan	dsDNAphage	1523	1	50.000	0.000
k141_126301||lt2gene	nan	nan	nan	dsDNAphage	1118	1	50.000	0.000
k141_81151||lt2gene	nan	nan	nan	dsDNAphage	1485	1	100.000	0.000
k141_92963||lt2gene	nan	nan	nan	dsDNAphage	1444	1	100.000	0.000
k141_70426||lt2gene	nan	nan	nan	dsDNAphage	1990	1	100.000	0.000
k141_127417||lt2gene	nan	nan	nan	dsDNAphage	1294	1	50.000	0.000
k141_82023||lt2gene	nan	nan	nan	dsDNAphage	1331	1	100.000	0.000
k141_172811||lt2gene	nan	nan	nan	dsDNAphage	1050	1	100.000	0.000
k141_138701||lt2gene	nan	nan	nan	dsDNAphage	1118	1	50.000	0.000
k141_138728||lt2gene	nan	nan	nan	dsDNAphage	1888	1	50.000	0.000
k141_138888||lt2gene	nan	nan	nan	dsDNAphage	1100	1	50.000	0.000
k141_105139||lt2gene	nan	nan	nan	dsDNAphage	1073	1	50.000	0.000
k141_36965||lt2gene	nan	nan	nan	dsDNAphage	1185	1	50.000	0.000
k141_59826||lt2gene	nan	nan	nan	dsDNAphage	1084	1	100.000	0.000
k141_25711||lt2gene	nan	nan	nan	dsDNAphage	1231	1	50.000	0.000
k141_3057||lt2gene	nan	nan	nan	dsDNAphage	1584	1	100.000	0.000
k141_94086||lt2gene	nan	nan	nan	dsDNAphage	1319	1	50.000	0.000
k141_173451||lt2gene	nan	nan	nan	dsDNAphage	1037	1	50.000	0.000
k141_37430||lt2gene	nan	nan	nan	dsDNAphage	1734	1	50.000	0.000
k141_139602||lt2gene	nan	nan	nan	dsDNAphage	1115	1	50.000	0.000
k141_15077||lt2gene	nan	nan	nan	dsDNAphage	1102	1	100.000	0.000
k141_173949||lt2gene	nan	nan	nan	dsDNAphage	1311	1	50.000	0.000
k141_15655||lt2gene	nan	nan	nan	dsDNAphage	1017	1	50.000	0.000
k141_163234||lt2gene	nan	nan	nan	dsDNAphage	1270	2	100.000	0.000
k141_4240||lt2gene	nan	nan	nan	dsDNAphage	1380	1	50.000	0.000
k141_84117||lt2gene	nan	nan	nan	dsDNAphage	1617	2	100.000	0.000
k141_174740||lt2gene	nan	nan	nan	dsDNAphage	1120	1	100.000	0.000
k141_95407||lt2gene	nan	nan	nan	dsDNAphage	1144	1	100.000	0.000
k141_38672||lt2gene	nan	nan	nan	dsDNAphage	1675	1	100.000	0.000
k141_152187||lt2gene	nan	nan	nan	dsDNAphage	1060	1	50.000	0.000
k141_61329||lt2gene	nan	nan	nan	dsDNAphage	1283	1	100.000	0.000
k141_152270||lt2gene	nan	nan	nan	dsDNAphage	2137	1	50.000	0.000
k141_38910||lt2gene	nan	nan	nan	dsDNAphage	1806	1	100.000	0.000
k141_152738||lt2gene	nan	nan	nan	dsDNAphage	1208	1	100.000	0.000
k141_50891||lt2gene	nan	nan	nan	dsDNAphage	1675	1	50.000	0.000
k141_62148||lt2gene	nan	nan	nan	dsDNAphage	1152	1	100.000	0.000
k141_108318||lt2gene	nan	nan	nan	dsDNAphage	1838	1	50.000	0.000
k141_153683||lt2gene	nan	nan	nan	dsDNAphage	1068	1	100.000	0.000
k141_97089||lt2gene	nan	nan	nan	dsDNAphage	1223	1	100.000	0.000
k141_74330||lt2gene	nan	nan	nan	dsDNAphage	1645	1	50.000	0.000
k141_142506||lt2gene	nan	nan	nan	dsDNAphage	1728	1	50.000	0.000
k141_51717||lt2gene	nan	nan	nan	dsDNAphage	1218	1	50.000	0.000
k141_142817||lt2gene	nan	nan	nan	dsDNAphage	1599	1	100.000	0.000
k141_6558||lt2gene	nan	nan	nan	dsDNAphage	1002	2	100.000	0.000
k141_143022||lt2gene	nan	nan	nan	dsDNAphage	2789	1	50.000	0.000
k141_177215||lt2gene	nan	nan	nan	dsDNAphage	1211	1	50.000	0.000
k141_6940||lt2gene	nan	nan	nan	dsDNAphage	1134	1	50.000	0.000
k141_177588||lt2gene	nan	nan	nan	dsDNAphage	1121	1	50.000	0.000
k141_166422||lt2gene	nan	nan	nan	dsDNAphage	1169	1	50.000	0.000
k141_121098||lt2gene	nan	nan	nan	dsDNAphage	1555	1	100.000	0.000
k141_143749||lt2gene	nan	nan	nan	dsDNAphage	1321	1	100.000	0.000
k141_166711||lt2gene	nan	nan	nan	dsDNAphage	1039	1	100.000	0.000
k141_143950||lt2gene	nan	nan	nan	dsDNAphage	1540	1	50.000	0.000
k141_122069||lt2gene	nan	nan	nan	dsDNAphage	1130	1	50.000	0.000
k141_42530||lt2gene	nan	nan	nan	dsDNAphage	1160	1	50.000	0.000
k141_19794||lt2gene	nan	nan	nan	dsDNAphage	1101	1	100.000	0.000
k141_167521||lt2gene	nan	nan	nan	dsDNAphage	1027	1	100.000	0.000
k141_76539||lt2gene	nan	nan	nan	dsDNAphage	1652	1	100.000	0.000
k141_178872||lt2gene	nan	nan	nan	dsDNAphage	1775	1	100.000	0.000
k141_20108||lt2gene	nan	nan	nan	dsDNAphage	1006	1	100.000	0.000
k141_8579||lt2gene	nan	nan	nan	dsDNAphage	1226	1	100.000	0.000
k141_122900||lt2gene	nan	nan	nan	dsDNAphage	1414	1	100.000	0.000
k141_43441||lt2gene	nan	nan	nan	dsDNAphage	1016	1	50.000	0.000
k141_156892||lt2gene	nan	nan	nan	dsDNAphage	1140	1	100.000	0.000
k141_54582||lt2gene	nan	nan	nan	dsDNAphage	1764	1	100.000	0.000
k141_66193||lt2gene	nan	nan	nan	dsDNAphage	1158	1	50.000	0.000
k141_157231||lt2gene	nan	nan	nan	dsDNAphage	1036	1	50.000	0.000
k141_89451||lt2gene	nan	nan	nan	dsDNAphage	1503	1	100.000	0.000
k141_145969||lt2gene	nan	nan	nan	dsDNAphage	1995	1	100.000	0.000
k141_123548||lt2gene	nan	nan	nan	dsDNAphage	1047	1	100.000	0.000
k141_100975||lt2gene	nan	nan	nan	dsDNAphage	1484	1	50.000	0.000
k141_55320||lt2gene	nan	nan	nan	dsDNAphage	1704	1	100.000	0.000
k141_9789||lt2gene	nan	nan	nan	dsDNAphage	1348	1	50.000	0.000
k141_157946||lt2gene	nan	nan	nan	dsDNAphage	1454	1	100.000	0.000
k141_146568||lt2gene	nan	nan	nan	dsDNAphage	1237	1	100.000	0.000
k141_146613||lt2gene	nan	nan	nan	dsDNAphage	1449	1	50.000	0.000
k141_78680||lt2gene	nan	nan	nan	dsDNAphage	1282	1	50.000	0.000
k141_136082||lt2gene	nan	nan	nan	dsDNAphage	1576	1	50.000	0.000
k141_170119||lt2gene	nan	nan	nan	dsDNAphage	1044	1	100.000	0.000
k141_10910||lt2gene	nan	nan	nan	dsDNAphage	1164	1	100.000	0.000
