seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_8601	1	3	2	1151	0.987	0.987	1	3	2	1151	NA	NA	0	1	3	2	1151	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_8601||full	0.987	ssDNA
k141_85925	1	2	64	1634	0.713	0.713	1	2	64	1634	NA	NA	0	1	2	64	1634	0.713	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85925||full	0.713	ssDNA
k141_85869	1	3	1	1608	0.753	0.753	1	3	1	1608	NA	NA	0	1	3	1	1608	0.753	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_85869||full	0.753	dsDNAphage
k141_85623	1	2	57	2000	0.673	0.673	1	2	57	2000	NA	NA	0	1	2	57	2000	0.673	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85623||full	0.673	ssDNA
k141_85528	1	3	3	1096	0.733	0.733	1	3	3	1096	NA	NA	0	1	3	3	1096	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_85528||full	0.733	ssDNA
k141_85507	1	3	2	1201	0.567	0.567	1	3	2	1201	NA	NA	0	1	3	2	1201	0.567	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_85507||full	0.567	dsDNAphage
k141_85502	1	3	3	1082	0.513	0.513	1	3	3	1082	NA	NA	0	1	3	3	1082	0.513	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_85502||full	0.513	dsDNAphage
k141_85500	1	5	2	3871	0.633	0.633	1	5	2	3871	NA	NA	0	1	5	2	3871	0.633	0.0	20.0	0.0	40.0	20.0	20.0	2	dsDNAphage	linear	k141_85500||full	0.633	dsDNAphage
k141_85434	1	3	2	1776	0.62	0.62	1	3	2	1776	NA	NA	0	1	3	2	1776	0.62	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_85434||full	0.62	dsDNAphage
k141_85406	1	3	2	1582	0.873	0.873	1	3	2	1582	NA	NA	0	1	3	2	1582	0.873	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_85406||full	0.873	dsDNAphage
k141_85288	1	3	2	1251	0.653	0.653	1	3	2	1251	NA	NA	0	1	3	2	1251	0.653	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_85288||full	0.653	dsDNAphage
k141_85161	1	3	2	1928	0.5	0.5	1	3	2	1928	NA	NA	0	1	3	2	1928	0.5	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_85161||full	0.5	dsDNAphage
k141_8504	1	3	1	1126	0.72	0.72	1	3	1	1126	NA	NA	0	1	3	1	1126	0.72	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_8504||full	0.72	dsDNAphage
k141_84971	1	3	3	3023	0.613	0.613	1	3	3	3023	NA	NA	0	1	3	3	3023	0.613	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_84971||full	0.613	ssDNA
k141_84928	1	3	2	1040	0.753	0.753	1	3	2	1040	NA	NA	0	1	3	2	1040	0.753	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_84928||full	0.753	dsDNAphage
k141_84837	1	3	189	1099	0.68	0.68	1	3	189	1099	NA	NA	0	1	3	189	1099	0.68	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_84837||full	0.68	dsDNAphage
k141_84782	1	2	725	1632	0.993	0.993	1	2	725	1632	NA	NA	0	1	2	725	1632	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_84782||full	0.993	ssDNA
k141_84571	1	3	1	1054	0.6	0.6	1	3	1	1054	NA	NA	0	1	3	1	1054	0.6	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_84571||full	0.6	dsDNAphage
k141_84567	1	3	1	952	0.727	0.727	1	3	1	952	NA	NA	0	1	3	1	952	0.727	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_84567||full	0.727	dsDNAphage
k141_84564	1	5	2	1485	0.88	0.88	1	5	2	1485	NA	NA	0	1	5	2	1485	0.88	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_84564||full	0.88	dsDNAphage
k141_8446	1	3	2	1725	0.873	0.873	1	3	2	1725	NA	NA	0	1	3	2	1725	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_8446||full	0.873	ssDNA
k141_84234	1	7	1	2668	0.967	0.967	1	7	1	2668	NA	NA	0	1	7	1	2668	0.967	0.0	0.0	0.0	85.7	0.0	14.3	0	dsDNAphage	linear	k141_84234||full	0.967	dsDNAphage
k141_84056	1	4	3	1960	0.98	0.98	1	4	3	1960	NA	NA	0	1	4	3	1960	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_84056||full	0.98	dsDNAphage
k141_83960	1	3	74	1501	0.973	0.973	1	3	74	1501	NA	NA	0	1	3	74	1501	0.973	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_83960||full	0.973	dsDNAphage
k141_83886	1	4	1	3246	0.933	0.933	1	4	1	3246	NA	NA	0	1	4	1	3246	0.933	0.0	0.0	0.0	25.0	25.0	50.0	1	dsDNAphage	linear	k141_83886||full	0.933	dsDNAphage
k141_8375	1	3	2	1233	0.78	0.78	1	3	2	1233	NA	NA	0	1	3	2	1233	0.78	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_8375||full	0.78	ssDNA
k141_83599	1	3	2	1283	0.747	0.747	1	3	2	1283	NA	NA	0	1	3	2	1283	0.747	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_83599||full	0.747	dsDNAphage
k141_83574	1	3	3	1612	0.62	0.62	1	3	3	1612	NA	NA	0	1	3	3	1612	0.62	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_83574||full	0.62	dsDNAphage
k141_83543	1	2	13	1690	0.74	0.74	1	2	13	1690	NA	NA	0	1	2	13	1690	0.74	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_83543||full	0.74	ssDNA
k141_83454	1	3	3	2191	0.887	0.887	1	3	3	2191	NA	NA	0	1	3	3	2191	0.887	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_83454||full	0.887	ssDNA
k141_82562	1	3	2	1937	0.913	0.913	1	3	2	1937	NA	NA	0	1	3	2	1937	0.913	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_82562||full	0.913	dsDNAphage
k141_82472	1	4	3	1418	0.533	0.533	1	4	3	1418	NA	NA	0	1	4	3	1418	0.533	0.0	25.0	0.0	50.0	25.0	0.0	0	dsDNAphage	linear	k141_82472||full	0.533	dsDNAphage
k141_82406	1	3	3	1527	1.0	1.0	1	3	3	1527	NA	NA	0	1	3	3	1527	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_82406||full	1.0	ssDNA
k141_82266	1	3	1	1190	0.553	0.553	1	3	1	1190	NA	NA	0	1	3	1	1190	0.553	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_82266||full	0.553	dsDNAphage
k141_82180	1	3	1	2038	0.5	0.5	1	3	1	2038	NA	NA	0	1	3	1	2038	0.5	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_82180||full	0.5	dsDNAphage
k141_82126	1	3	3	1879	0.533	0.533	1	3	3	1879	NA	NA	0	1	3	3	1879	0.533	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_82126||full	0.533	dsDNAphage
k141_81968	1	4	3	2341	0.993	0.993	1	4	3	2341	NA	NA	0	1	4	3	2341	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_81968||full	0.993	ssDNA
k141_81811	1	3	1	1006	0.613	0.613	1	3	1	1006	NA	NA	0	1	3	1	1006	0.613	0.0	0.0	0.0	33.3	66.7	0.0	0	dsDNAphage	linear	k141_81811||full	0.613	dsDNAphage
k141_81770	1	5	1	2006	0.767	0.767	1	5	1	2006	NA	NA	0	1	5	1	2006	0.767	0.0	20.0	0.0	40.0	20.0	20.0	1	dsDNAphage	linear	k141_81770||full	0.767	dsDNAphage
k141_81739	1	3	2	1325	0.607	0.607	1	3	2	1325	NA	NA	0	1	3	2	1325	0.607	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_81739||full	0.607	dsDNAphage
k141_81686	1	4	1	2683	0.98	0.98	1	4	1	2683	NA	NA	0	1	4	1	2683	0.98	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	k141_81686||full	0.98	dsDNAphage
k141_81659	1	3	1	1320	0.707	0.707	1	3	1	1320	NA	NA	0	1	3	1	1320	0.707	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_81659||full	0.707	dsDNAphage
k141_81107	1	5	2	1647	0.833	0.833	1	5	2	1647	NA	NA	0	1	5	2	1647	0.833	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_81107||full	0.833	dsDNAphage
k141_81077	1	3	1	1491	0.96	0.96	1	3	1	1491	NA	NA	0	1	3	1	1491	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_81077||full	0.96	ssDNA
k141_80996	1	2	2	933	0.613	0.613	1	2	2	933	NA	NA	0	1	2	2	933	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_80996||full	0.613	ssDNA
k141_8094	1	3	47	1678	0.927	0.927	1	3	47	1678	NA	NA	0	1	3	47	1678	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_8094||full	0.927	ssDNA
k141_80717	1	2	3	1951	0.9	0.9	1	2	3	1951	NA	NA	0	1	2	3	1951	0.9	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_80717||full	0.9	dsDNAphage
k141_80612	1	4	1	2788	0.52	0.52	1	4	1	2788	NA	NA	0	1	4	1	2788	0.52	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_80612||full	0.52	ssDNA
k141_80547	1	2	81	1052	0.927	0.927	1	2	81	1052	NA	NA	0	1	2	81	1052	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_80547||full	0.927	ssDNA
k141_8049	1	7	3	6241	0.633	0.633	1	7	3	6241	NA	NA	0	1	7	3	6241	0.633	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	k141_8049||full	0.633	dsDNAphage
k141_80244	1	2	34	1725	1.0	1.0	1	2	34	1725	NA	NA	0	1	2	34	1725	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_80244||full	1.0	ssDNA
k141_80240	1	2	2	1137	1.0	1.0	1	2	2	1137	NA	NA	0	1	2	2	1137	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_80240||full	1.0	ssDNA
k141_80132	1	4	2	1241	0.953	0.953	1	4	2	1241	NA	NA	0	1	4	2	1241	0.953	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_80132||full	0.953	dsDNAphage
k141_80121	1	3	2	1464	0.687	0.687	1	3	2	1464	NA	NA	0	1	3	2	1464	0.687	0.0	33.3	0.0	66.7	0.0	0.0	1	dsDNAphage	linear	k141_80121||full	0.687	dsDNAphage
k141_79836	1	5	54	1921	0.947	0.947	1	5	54	1921	NA	NA	0	1	5	54	1921	0.947	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	k141_79836||full	0.947	dsDNAphage
k141_7979	1	3	1	1212	0.92	0.92	1	3	1	1212	NA	NA	0	1	3	1	1212	0.92	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_7979||full	0.92	dsDNAphage
k141_79689	1	2	58	1047	0.993	0.993	1	2	58	1047	NA	NA	0	1	2	58	1047	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_79689||full	0.993	ssDNA
k141_79604	1	3	3	1015	0.68	0.68	1	3	3	1015	NA	NA	0	1	3	3	1015	0.68	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_79604||full	0.68	dsDNAphage
k141_79441	1	3	3	1010	0.68	0.68	1	3	3	1010	NA	NA	0	1	3	3	1010	0.68	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_79441||full	0.68	dsDNAphage
k141_79092	1	4	1	1749	0.967	0.967	1	4	1	1749	NA	NA	0	1	4	1	1749	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_79092||full	0.967	dsDNAphage
k141_79030	1	3	3	2766	0.733	0.733	1	3	3	2766	NA	NA	0	1	3	3	2766	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_79030||full	0.733	dsDNAphage
k141_78985	1	3	3	1330	0.7	0.7	1	3	3	1330	NA	NA	0	1	3	3	1330	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_78985||full	0.7	dsDNAphage
k141_78946	1	4	1	1287	1.0	1.0	1	4	1	1287	NA	NA	0	1	4	1	1287	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_78946||full	1.0	ssDNA
k141_78777	1	3	316	2510	0.907	0.907	1	3	316	2510	NA	NA	0	1	3	316	2510	0.907	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_78777||full	0.907	dsDNAphage
k141_7877	1	5	2	1459	0.607	0.607	1	5	2	1459	NA	NA	0	1	5	2	1459	0.607	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	k141_7877||full	0.607	ssDNA
k141_78729	1	5	3	1990	1.0	1.0	1	5	3	1990	NA	NA	0	1	5	3	1990	1.0	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_78729||full	1.0	ssDNA
k141_78715	1	2	72	1424	0.94	0.94	1	2	72	1424	NA	NA	0	1	2	72	1424	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_78715||full	0.94	ssDNA
k141_78674	1	2	3	2896	0.907	0.907	1	2	3	2896	NA	NA	0	1	2	3	2896	0.907	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_78674||full	0.907	dsDNAphage
k141_78617	1	3	1	1170	0.713	0.713	1	3	1	1170	NA	NA	0	1	3	1	1170	0.713	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_78617||full	0.713	ssDNA
k141_78605	1	3	1	2161	0.767	0.767	1	3	1	2161	NA	NA	0	1	3	1	2161	0.767	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_78605||full	0.767	dsDNAphage
k141_78553	1	4	74	1904	0.8	0.8	1	4	74	1904	NA	NA	0	1	4	74	1904	0.8	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_78553||full	0.8	dsDNAphage
k141_78273	1	3	1	1975	1.0	1.0	1	3	1	1975	NA	NA	0	1	3	1	1975	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_78273||full	1.0	ssDNA
k141_78190	1	2	1	1583	0.84	0.84	1	2	1	1583	NA	NA	0	1	2	1	1583	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_78190||full	0.84	ssDNA
k141_78110	1	3	1	2573	0.647	0.647	1	3	1	2573	NA	NA	0	1	3	1	2573	0.647	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_78110||full	0.647	dsDNAphage
k141_7794	1	5	84	2063	0.96	0.96	1	5	84	2063	NA	NA	0	1	5	84	2063	0.96	0.0	20.0	0.0	60.0	0.0	20.0	1	dsDNAphage	linear	k141_7794||full	0.96	dsDNAphage
k141_7780	1	3	2	1174	0.553	0.553	1	3	2	1174	NA	NA	0	1	3	2	1174	0.553	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_7780||full	0.553	dsDNAphage
k141_77284	1	2	50	2313	0.853	0.853	1	2	50	2313	NA	NA	0	1	2	50	2313	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_77284||full	0.853	ssDNA
k141_76849	1	4	3	1898	0.827	0.827	1	4	3	1898	NA	NA	0	1	4	3	1898	0.827	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_76849||full	0.827	ssDNA
k141_7671	1	2	1	1413	0.84	0.84	1	2	1	1413	NA	NA	0	1	2	1	1413	0.84	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_7671||full	0.84	dsDNAphage
k141_76574	1	3	3	1476	0.993	0.993	1	3	3	1476	NA	NA	0	1	3	3	1476	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_76574||full	0.993	ssDNA
k141_76533	1	2	58	1109	0.9	0.9	1	2	58	1109	NA	NA	0	1	2	58	1109	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_76533||full	0.9	ssDNA
k141_76485	1	2	88	1764	0.88	0.88	1	2	88	1764	NA	NA	0	1	2	88	1764	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_76485||full	0.88	ssDNA
k141_76243	1	2	37	1263	0.96	0.96	1	2	37	1263	NA	NA	0	1	2	37	1263	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_76243||full	0.96	ssDNA
k141_76176	1	3	56	1370	0.993	0.993	1	3	56	1370	NA	NA	0	1	3	56	1370	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_76176||full	0.993	ssDNA
k141_76144	1	3	1	1351	0.9	0.9	1	3	1	1351	NA	NA	0	1	3	1	1351	0.9	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_76144||full	0.9	dsDNAphage
k141_76016	1	3	3	2491	0.807	0.807	1	3	3	2491	NA	NA	0	1	3	3	2491	0.807	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_76016||full	0.807	dsDNAphage
k141_75976	1	3	3	2100	0.773	0.773	1	3	3	2100	NA	NA	0	1	3	3	2100	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_75976||full	0.773	ssDNA
k141_75955	1	2	1	866	0.813	0.813	1	2	1	866	NA	NA	0	1	2	1	866	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_75955||full	0.813	dsDNAphage
k141_75919	1	4	177	1970	1.0	1.0	1	4	177	1970	NA	NA	0	1	4	177	1970	1.0	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_75919||full	1.0	ssDNA
k141_75869	1	3	1	2041	0.533	0.533	1	3	1	2041	NA	NA	0	1	3	1	2041	0.533	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_75869||full	0.533	dsDNAphage
k141_7582	1	3	3	1705	0.74	0.74	1	3	3	1705	NA	NA	0	1	3	3	1705	0.74	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_7582||full	0.74	dsDNAphage
k141_75756	1	4	3	1900	0.847	0.847	1	4	3	1900	NA	NA	0	1	4	3	1900	0.847	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	k141_75756||full	0.847	dsDNAphage
k141_75601	1	4	3	2513	1.0	1.0	1	4	3	2513	NA	NA	0	1	4	3	2513	1.0	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_75601||full	1.0	ssDNA
k141_75466	1	2	2	1358	0.86	0.86	1	2	2	1358	NA	NA	0	1	2	2	1358	0.86	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_75466||full	0.86	ssDNA
k141_75384	1	4	104	2349	0.593	0.593	1	4	104	2349	NA	NA	0	1	4	104	2349	0.593	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_75384||full	0.593	dsDNAphage
k141_75305	1	4	3	1841	0.567	0.567	1	4	3	1841	NA	NA	0	1	4	3	1841	0.567	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_75305||full	0.567	dsDNAphage
k141_75273	1	4	2	1581	0.527	0.527	1	4	2	1581	NA	NA	0	1	4	2	1581	0.527	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_75273||full	0.527	dsDNAphage
k141_75079	1	2	23	1259	0.827	0.827	1	2	23	1259	NA	NA	0	1	2	23	1259	0.827	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_75079||full	0.827	ssDNA
k141_74965	1	3	3	1419	0.733	0.733	1	3	3	1419	NA	NA	0	1	3	3	1419	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_74965||full	0.733	ssDNA
k141_74882	1	3	2	1886	0.5	0.5	1	3	2	1886	NA	NA	0	1	3	2	1886	0.5	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_74882||full	0.5	dsDNAphage
k141_74851	1	3	900	2366	0.68	0.68	1	3	900	2366	NA	NA	0	1	3	900	2366	0.68	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_74851||full	0.68	dsDNAphage
k141_74812	1	3	1	1738	0.993	0.993	1	3	1	1738	NA	NA	0	1	3	1	1738	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_74812||full	0.993	ssDNA
k141_74618	1	3	3	1123	1.0	1.0	1	3	3	1123	NA	NA	0	1	3	3	1123	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_74618||full	1.0	ssDNA
k141_74175	1	5	3	2046	0.993	0.993	1	5	3	2046	NA	NA	0	1	5	3	2046	0.993	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_74175||full	0.993	ssDNA
k141_74156	1	6	1	3687	0.5	0.5	1	6	1	3687	NA	NA	0	1	6	1	3687	0.5	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	k141_74156||full	0.5	dsDNAphage
k141_74137	1	5	1	3229	0.993	0.993	1	5	1	3229	NA	NA	0	1	5	1	3229	0.993	0.0	20.0	0.0	60.0	0.0	20.0	3	dsDNAphage	linear	k141_74137||full	0.993	dsDNAphage
k141_74061	1	3	3	1210	0.993	0.993	1	3	3	1210	NA	NA	0	1	3	3	1210	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_74061||full	0.993	ssDNA
k141_7406	1	3	2	1857	1.0	1.0	1	3	2	1857	NA	NA	0	1	3	2	1857	1.0	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_7406||full	1.0	dsDNAphage
k141_73834	1	4	2	2596	0.727	0.727	1	4	2	2596	NA	NA	0	1	4	2	2596	0.727	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_73834||full	0.727	ssDNA
k141_73816	1	4	2	1868	0.533	0.533	1	4	2	1868	NA	NA	0	1	4	2	1868	0.533	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_73816||full	0.533	dsDNAphage
k141_73494	1	4	1	1343	0.927	0.927	1	4	1	1343	NA	NA	0	1	4	1	1343	0.927	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_73494||full	0.927	dsDNAphage
k141_73325	1	2	1	835	0.947	0.947	1	2	1	835	NA	NA	0	1	2	1	835	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_73325||full	0.947	ssDNA
k141_73229	1	3	1	1369	0.927	0.927	1	3	1	1369	NA	NA	0	1	3	1	1369	0.927	0.0	33.3	0.0	66.7	0.0	0.0	2	dsDNAphage	linear	k141_73229||full	0.927	dsDNAphage
k141_72955	1	3	2	1713	0.92	0.92	1	3	2	1713	NA	NA	0	1	3	2	1713	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_72955||full	0.92	ssDNA
k141_72892	1	3	212	1320	0.933	0.933	1	3	212	1320	NA	NA	0	1	3	212	1320	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_72892||full	0.933	ssDNA
k141_72878	1	2	237	1421	0.793	0.793	1	2	237	1421	NA	NA	0	1	2	237	1421	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_72878||full	0.793	ssDNA
k141_72702	1	3	135	1571	0.967	0.967	1	3	135	1571	NA	NA	0	1	3	135	1571	0.967	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_72702||full	0.967	ssDNA
k141_72455	1	4	1	1289	0.64	0.64	1	4	1	1289	NA	NA	0	1	4	1	1289	0.64	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_72455||full	0.64	dsDNAphage
k141_72433	1	4	3	1816	0.573	0.573	1	4	3	1816	NA	NA	0	1	4	3	1816	0.573	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_72433||full	0.573	dsDNAphage
k141_72238	1	7	3	2180	0.993	0.993	1	7	3	2180	NA	NA	0	1	7	3	2180	0.993	0.0	0.0	0.0	42.9	0.0	57.1	0	dsDNAphage	linear	k141_72238||full	0.993	dsDNAphage
k141_72207	1	3	1	1741	0.7	0.7	1	3	1	1741	NA	NA	0	1	3	1	1741	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_72207||full	0.7	dsDNAphage
k141_72177	1	2	59	1098	0.547	0.547	1	2	59	1098	NA	NA	0	1	2	59	1098	0.547	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_72177||full	0.547	dsDNAphage
k141_72094	1	2	331	1534	0.967	0.967	1	2	331	1534	NA	NA	0	1	2	331	1534	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_72094||full	0.967	ssDNA
k141_72088	1	2	2	1228	1.0	1.0	1	2	2	1228	NA	NA	0	1	2	2	1228	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_72088||full	1.0	ssDNA
k141_72034	1	3	2	1964	0.933	0.933	1	3	2	1964	NA	NA	0	1	3	2	1964	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_72034||full	0.933	ssDNA
k141_71970	1	5	1	3139	0.613	0.613	1	5	1	3139	NA	NA	0	1	5	1	3139	0.613	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_71970||full	0.613	dsDNAphage
k141_71776	1	3	2	1067	0.987	0.987	1	3	2	1067	NA	NA	0	1	3	2	1067	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_71776||full	0.987	ssDNA
